index,time1,time2,group
153,1464652757,1464652817,d1
153,1464652925,1464652985,d1
153,1464653051,1464653111,d1
153,1464653219,1464653279,d1
153,1464653387,1464653447,d1
153,1464653555,1464653615,d1
153,1464653723,1464653783,d1
153,1464653933,1464653993,d1
153,1464654101,1464654161,d1
153,1464654269,1464654329,d1
153,1464654437,1464654497,d1
153,1464654605,1464654665,d1
153,1464654731,1464654791,d1
153,1464654899,1464654959,d1
153,1464655067,1464655127,d1
153,1464655193,1464655253,d1
153,1464655361,1464655421,d1
153,1464655571,1464655631,d1
153,1464655739,1464655799,d1
153,1464655907,1464655967,d1
153,1464656075,1464656135,d1
153,1464656243,1464656303,d1
153,1464656411,1464656471,d1
153,1464656579,1464656639,d1
153,1464656747,1464656807,d1
153,1464656957,1464657017,d1
153,1464657083,1464657143,d1
153,1464657251,1464657311,d1
153,1464657461,1464657521,d1
153,1464657629,1464657689,d1
153,1464657846,1464657906,d1
153,1464657923,1464657983,d1
153,1464658477,1464658537,d1
153,1464658679,1464658739,d1
153,1464658847,1464658907,d1
153,1464659015,1464659075,d1
153,1464659209,1464659269,d1
153,1464659373,1464659433,d1
153,1464659519,1464659579,d1
153,1464659729,1464659789,d1
153,1464659897,1464659957,d1
153,1464660065,1464660125,d1
153,1464660233,1464660293,d1
153,1464660359,1464660419,d1
153,1464660527,1464660587,d1
153,1464660695,1464660755,d1
153,1464660863,1464660923,d1
153,1464661031,1464661091,d1
153,1464661199,1464661259,d1
153,1464661367,1464661427,d1
153,1464661535,1464661595,d1
153,1464661703,1464661763,d1
153,1464661871,1464661931,d1
153,1464662039,1464662099,d1
153,1464662165,1464662225,d1
153,1464662375,1464662435,d1
153,1464662543,1464662603,d1
153,1464662711,1464662771,d1
153,1464665441,1464665501,d1
153,1464665609,1464665669,d1
153,1464665781,1464665841,d1
153,1464665945,1464666005,d1
153,1464666113,1464666173,d1
153,1464666239,1464666299,d1
153,1464666323,1464666383,d1
153,1464667850,1464667910,d1
153,1464667877,1464667937,d1
153,1464668171,1464668231,d1
153,1464668381,1464668441,d1
153,1464668423,1464668483,d1
153,1464668694,1464668754,d1
153,1464668843,1464668903,d1
153,1464669011,1464669071,d1
153,1464669137,1464669197,d1
154,1464632220,1464632280,d1
154,1464632337,1464632397,d1
154,1464632931,1464632991,d1
154,1464632993,1464633053,d1
154,1464633588,1464633648,d1
154,1464633772,1464633832,d1
154,1464633936,1464633996,d1
154,1464634100,1464634160,d1
154,1464634264,1464634324,d1
154,1464634305,1464634365,d1
154,1464635084,1464635144,d1
154,1464637503,1464637563,d1
154,1464637626,1464637686,d1
154,1464637790,1464637850,d1
154,1464637954,1464638014,d1
154,1464638159,1464638219,d1
154,1464638733,1464638793,d1
154,1464643055,1464643115,d1
154,1464643216,1464643276,d1
154,1464643367,1464643427,d1
154,1464643490,1464643550,d1
154,1464643859,1464643919,d1
154,1464644212,1464644272,d1
154,1464644392,1464644452,d1
154,1464644515,1464644575,d1
154,1464644692,1464644752,d1
154,1464644761,1464644821,d1
154,1464649599,1464649659,d1
154,1464654438,1464654498,d1
154,1464654602,1464654662,d1
154,1464654643,1464654703,d1
154,1464657103,1464657163,d1
154,1464658169,1464658229,d1
154,1464661122,1464661182,d1
154,1464661368,1464661428,d1
154,1464661532,1464661592,d1
154,1464661573,1464661633,d1
154,1464662229,1464662289,d1
154,1464662311,1464662371,d1
154,1464663410,1464663470,d1
154,1464663500,1464663560,d1
154,1464665305,1464665365,d1
154,1464665357,1464665417,d1
154,1464667478,1464667538,d1
154,1464667601,1464667661,d1
154,1464672357,1464672417,d1
154,1464672480,1464672540,d1
154,1464687528,1464687588,d1
161,1464621476,1464621536,d1
161,1464621569,1464621629,d1
161,1464621698,1464621758,d1
161,1464621784,1464621844,d1
161,1464623193,1464623253,d1
161,1464623227,1464623287,d1
161,1464623359,1464623419,d1
161,1464623535,1464623595,d1
161,1464623579,1464623639,d1
161,1464625801,1464625861,d1
161,1464625892,1464625952,d1
161,1464626064,1464626124,d1
161,1464626236,1464626296,d1
161,1464626279,1464626339,d1
161,1464626447,1464626507,d1
161,1464626517,1464626577,d1
161,1464627644,1464627704,d1
161,1464627690,1464627750,d1
161,1464628115,1464628175,d1
161,1464628276,1464628336,d1
161,1464628320,1464628380,d1
161,1464642005,1464642065,d1
161,1464642017,1464642077,d1
161,1464642977,1464643037,d1
161,1464643009,1464643069,d1
161,1464643476,1464643536,d1
161,1464643536,1464643596,d1
161,1464643624,1464643684,d1
161,1464643746,1464643806,d1
161,1464643867,1464643927,d1
161,1464644031,1464644091,d1
161,1464644195,1464644255,d1
161,1464644400,1464644460,d1
161,1464644564,1464644624,d1
161,1464644728,1464644788,d1
161,1464644851,1464644911,d1
161,1464645191,1464645251,d1
161,1464645226,1464645286,d1
161,1464648223,1464648283,d1
161,1464648284,1464648344,d1
161,1464648503,1464648563,d1
161,1464648582,1464648642,d1
161,1464649894,1464649954,d1
161,1464649950,1464650010,d1
161,1464650162,1464650222,d1
161,1464650302,1464650362,d1
161,1464650454,1464650514,d1
161,1464650557,1464650617,d1
161,1464668332,1464668392,d1
161,1464668345,1464668405,d1
161,1464668408,1464668468,d1
161,1464670415,1464670475,d1
161,1464670461,1464670521,d1
161,1464670501,1464670561,d1
161,1464670839,1464670899,d1
162,1464628037,1464628097,d1
162,1464628209,1464628269,d1
162,1464628424,1464628484,d1
162,1464628596,1464628656,d1
162,1464628768,1464628828,d1
162,1464628897,1464628957,d1
162,1464628940,1464629000,d1
162,1464629444,1464629504,d1
162,1464629484,1464629544,d1
162,1464629810,1464629870,d1
162,1464629936,1464629996,d1
162,1464630937,1464630997,d1
162,1464631341,1464631401,d1
162,1464631464,1464631524,d1
162,1464631604,1464631664,d1
162,1464632382,1464632442,d1
162,1464633077,1464633137,d1
162,1464633120,1464633180,d1
162,1464633500,1464633560,d1
162,1464635602,1464635662,d1
162,1464636934,1464636994,d1
162,1464637343,1464637403,d1
162,1464637653,1464637713,d1
162,1464637782,1464637842,d1
162,1464638832,1464638892,d1
162,1464639729,1464639789,d1
162,1464640568,1464640628,d1
162,1464643375,1464643435,d1
162,1464643547,1464643607,d1
162,1464643867,1464643927,d1
162,1464646622,1464646682,d1
162,1464646753,1464646813,d1
162,1464650453,1464650513,d1
162,1464660003,1464660063,d1
162,1464662720,1464662780,d1
162,1464662794,1464662854,d1
162,1464663374,1464663434,d1
162,1464663754,1464663814,d1
162,1464663930,1464663990,d1
162,1464664062,1464664122,d1
162,1464665764,1464665824,d1
162,1464667122,1464667182,d1
162,1464667139,1464667199,d1
162,1464669167,1464669227,d1
162,1464670457,1464670517,d1
162,1464670614,1464670674,d1
162,1464671163,1464671223,d1
162,1464672050,1464672110,d1
162,1464672084,1464672144,d1
162,1464672386,1464672446,d1
162,1464672393,1464672453,d1
162,1464672621,1464672681,d1
162,1464674560,1464674620,d1
162,1464675664,1464675724,d1
165,1464615062,1464615122,d1
165,1464621698,1464621758,d1
165,1464621824,1464621884,d1
165,1464623084,1464623144,d1
165,1464624284,1464624344,d1
165,1464624386,1464624446,d1
165,1464624932,1464624992,d1
165,1464625394,1464625454,d1
165,1464625562,1464625622,d1
165,1464626738,1464626798,d1
165,1464627875,1464627935,d1
165,1464628040,1464628100,d1
165,1464628922,1464628982,d1
165,1464629594,1464629654,d1
165,1464629972,1464630032,d1
165,1464630182,1464630242,d1
165,1464630308,1464630368,d1
165,1464630518,1464630578,d1
165,1464630560,1464630620,d1
165,1464630812,1464630872,d1
165,1464630938,1464630998,d1
165,1464631652,1464631712,d1
165,1464632198,1464632258,d1
165,1464632240,1464632300,d1
165,1464632592,1464632652,d1
165,1464632744,1464632804,d1
165,1464632870,1464632930,d1
165,1464632996,1464633056,d1
165,1464634760,1464634820,d1
165,1464634942,1464635002,d1
165,1464634970,1464635030,d1
165,1464635602,1464635662,d1
165,1464635684,1464635744,d1
165,1464636104,1464636164,d1
165,1464636272,1464636332,d1
165,1464636440,1464636500,d1
165,1464636650,1464636710,d1
165,1464636827,1464636887,d1
165,1464636986,1464637046,d1
165,1464637028,1464637088,d1
165,1464637283,1464637343,d1
165,1464637448,1464637508,d1
165,1464637910,1464637970,d1
165,1464638130,1464638190,d1
165,1464638246,1464638306,d1
165,1464639128,1464639188,d1
165,1464639296,1464639356,d1
165,1464639476,1464639536,d1
165,1464639506,1464639566,d1
165,1464639758,1464639818,d1
165,1464639926,1464639986,d1
165,1464640136,1464640196,d1
165,1464640328,1464640388,d1
165,1464640472,1464640532,d1
165,1464640682,1464640742,d1
165,1464640724,1464640784,d1
165,1464641354,1464641414,d1
165,1464641522,1464641582,d1
165,1464641690,1464641750,d1
165,1464641858,1464641918,d1
165,1464642016,1464642076,d1
165,1464642194,1464642254,d1
165,1464642362,1464642422,d1
165,1464642572,1464642632,d1
165,1464642698,1464642758,d1
165,1464642866,1464642926,d1
165,1464643034,1464643094,d1
165,1464643202,1464643262,d1
165,1464643370,1464643430,d1
165,1464643538,1464643598,d1
165,1464643706,1464643766,d1
165,1464643874,1464643934,d1
165,1464644000,1464644060,d1
165,1464644210,1464644270,d1
165,1464644378,1464644438,d1
165,1464644546,1464644606,d1
165,1464644714,1464644774,d1
165,1464644882,1464644942,d1
165,1464645092,1464645152,d1
165,1464645140,1464645200,d1
165,1464645394,1464645454,d1
165,1464645596,1464645656,d1
165,1464645680,1464645740,d1
165,1464645953,1464646013,d1
165,1464646100,1464646160,d1
165,1464646142,1464646202,d1
165,1464646436,1464646496,d1
165,1464646604,1464646664,d1
165,1464646772,1464646832,d1
165,1464646898,1464646958,d1
165,1464647108,1464647168,d1
165,1464647276,1464647336,d1
165,1464647444,1464647504,d1
165,1464647654,1464647714,d1
165,1464647822,1464647882,d1
165,1464647990,1464648050,d1
165,1464648158,1464648218,d1
165,1464648662,1464648722,d1
165,1464648830,1464648890,d1
165,1464648914,1464648974,d1
165,1464652736,1464652796,d1
165,1464652778,1464652838,d1
165,1464654080,1464654140,d1
165,1464654164,1464654224,d1
165,1464655718,1464655778,d1
165,1464655802,1464655862,d1
165,1464656264,1464656324,d1
165,1464656432,1464656492,d1
165,1464656600,1464656660,d1
165,1464656642,1464656702,d1
165,1464657272,1464657332,d1
165,1464657314,1464657374,d1
165,1464657818,1464657878,d1
165,1464658658,1464658718,d1
165,1464658742,1464658802,d1
165,1464659216,1464659276,d1
165,1464659372,1464659432,d1
165,1464659708,1464659768,d1
165,1464685370,1464685430,d1
165,1464685496,1464685556,d1
165,1464685664,1464685724,d1
165,1464685832,1464685892,d1
165,1464685958,1464686018,d1
165,1464686000,1464686060,d1
165,1464686336,1464686396,d1
165,1464686420,1464686480,d1
165,1464687822,1464687882,d1
165,1464688027,1464688087,d1
165,1464688191,1464688251,d1
165,1464688314,1464688374,d1
165,1464690036,1464690096,d1
165,1464690200,1464690260,d1
165,1464691635,1464691695,d1
165,1464691799,1464691859,d1
165,1464691963,1464692023,d1
165,1464692127,1464692187,d1
165,1464695282,1464695342,d1
165,1464695492,1464695552,d1
165,1464695660,1464695720,d1
165,1464695828,1464695888,d1
165,1464696290,1464696350,d1
168,1464625700,1464625760,d1
168,1464625880,1464625940,d1
168,1464626060,1464626120,d1
168,1464626240,1464626300,d1
168,1464626285,1464626345,d1
168,1464626555,1464626615,d1
168,1464626735,1464626795,d1
168,1464626861,1464626921,d1
168,1464627050,1464627110,d1
168,1464627185,1464627245,d1
168,1464627230,1464627290,d1
168,1464627995,1464628055,d1
168,1464628220,1464628280,d1
168,1464630830,1464630890,d1
168,1464631010,1464631070,d1
168,1464631199,1464631259,d1
168,1464631370,1464631430,d1
168,1464631505,1464631565,d1
168,1464631550,1464631610,d1
168,1464631865,1464631925,d1
168,1464632045,1464632105,d1
168,1464632232,1464632292,d1
168,1464632360,1464632420,d1
168,1464632495,1464632555,d1
168,1464634443,1464634503,d1
168,1464634520,1464634580,d1
168,1464635105,1464635165,d1
168,1464635285,1464635345,d1
168,1464635420,1464635480,d1
168,1464635600,1464635660,d1
168,1464642016,1464642076,d1
168,1464642215,1464642275,d1
168,1464642530,1464642590,d1
168,1464642710,1464642770,d1
168,1464642755,1464642815,d1
168,1464643520,1464643580,d1
168,1464643610,1464643670,d1
168,1464643880,1464643940,d1
168,1464644015,1464644075,d1
168,1464644150,1464644210,d1
168,1464644375,1464644435,d1
168,1464671105,1464671165,d1
168,1464672185,1464672245,d1
168,1464672365,1464672425,d1
168,1464672500,1464672560,d1
168,1464672680,1464672740,d1
168,1464672860,1464672920,d1
168,1464672995,1464673055,d1
168,1464673179,1464673239,d1
168,1464673220,1464673280,d1
168,1464680420,1464680480,d1
168,1464680580,1464680640,d1
168,1464680735,1464680795,d1
168,1464680870,1464680930,d1
168,1464681050,1464681110,d1
168,1464681230,1464681290,d1
168,1464681421,1464681481,d1
168,1464681590,1464681650,d1
168,1464681725,1464681785,d1
168,1464681905,1464681965,d1
168,1464682040,1464682100,d1
168,1464682310,1464682370,d1
168,1464682355,1464682415,d1
168,1464682850,1464682910,d1
168,1464682895,1464682955,d1
168,1464686450,1464686510,d1
170,1464636650,1464636710,d1
170,1464636826,1464636886,d1
170,1464636958,1464637018,d1
170,1464637134,1464637194,d1
170,1464637310,1464637370,d1
170,1464637486,1464637546,d1
170,1464637658,1464637718,d1
170,1464637706,1464637766,d1
170,1464637970,1464638030,d1
170,1464638322,1464638382,d1
170,1464638498,1464638558,d1
170,1464638542,1464638602,d1
170,1464638850,1464638910,d1
170,1464638989,1464639049,d1
170,1464639168,1464639228,d1
170,1464639290,1464639350,d1
170,1464639440,1464639500,d1
170,1464639510,1464639570,d1
170,1464640214,1464640274,d1
170,1464640786,1464640846,d1
170,1464641006,1464641066,d1
170,1464641182,1464641242,d1
170,1464641358,1464641418,d1
170,1464641455,1464641515,d1
170,1464641930,1464641990,d1
170,1464643558,1464643618,d1
170,1464643690,1464643750,d1
170,1464643866,1464643926,d1
170,1464643998,1464644058,d1
170,1464644218,1464644278,d1
170,1464644394,1464644454,d1
170,1464644883,1464644943,d1
170,1464644922,1464644982,d1
170,1464645246,1464645306,d1
170,1464645274,1464645334,d1
170,1464645758,1464645818,d1
170,1464645846,1464645906,d1
170,1464646110,1464646170,d1
170,1464646154,1464646214,d1
172,1464613777,1464613837,d1
172,1464613923,1464613983,d1
172,1464614023,1464614083,d1
172,1464615276,1464615336,d1
172,1464623539,1464623599,d1
172,1464623585,1464623645,d1
172,1464623904,1464623964,d1
172,1464623905,1464623965,d1
172,1464624379,1464624439,d1
172,1464625172,1464625232,d1
172,1464626372,1464626432,d1
172,1464628291,1464628351,d1
172,1464628927,1464628987,d1
172,1464629095,1464629155,d1
172,1464629305,1464629365,d1
172,1464629431,1464629491,d1
172,1464629641,1464629701,d1
172,1464629809,1464629869,d1
172,1464629935,1464629995,d1
172,1464631182,1464631242,d1
172,1464631350,1464631410,d1
172,1464631476,1464631536,d1
172,1464631689,1464631749,d1
172,1464631896,1464631956,d1
172,1464632037,1464632097,d1
172,1464632222,1464632282,d1
172,1464632386,1464632446,d1
172,1464632526,1464632586,d1
172,1464632669,1464632729,d1
172,1464633054,1464633114,d1
172,1464640136,1464640196,d1
172,1464640285,1464640345,d1
172,1464640500,1464640560,d1
172,1464640677,1464640737,d1
172,1464640786,1464640846,d1
172,1464644190,1464644250,d1
172,1464644369,1464644429,d1
172,1464644552,1464644612,d1
172,1464644691,1464644751,d1
172,1464644914,1464644974,d1
172,1464645092,1464645152,d1
172,1464645258,1464645318,d1
172,1464645354,1464645414,d1
172,1464645591,1464645651,d1
172,1464645794,1464645854,d1
172,1464645913,1464645973,d1
172,1464646126,1464646186,d1
172,1464646256,1464646316,d1
172,1464646432,1464646492,d1
172,1464646608,1464646668,d1
172,1464646740,1464646800,d1
172,1464646828,1464646888,d1
172,1464647092,1464647152,d1
172,1464647444,1464647504,d1
172,1464647796,1464647856,d1
172,1464647988,1464648048,d1
172,1464648148,1464648208,d1
172,1464648500,1464648560,d1
172,1464648739,1464648799,d1
172,1464648963,1464649023,d1
172,1464649315,1464649375,d1
172,1464649390,1464649450,d1
172,1464649541,1464649601,d1
172,1464649831,1464649891,d1
172,1464649998,1464650058,d1
172,1464650058,1464650118,d1
172,1464650819,1464650879,d1
172,1464650999,1464651059,d1
172,1464651130,1464651190,d1
172,1464652407,1464652467,d1
172,1464652575,1464652635,d1
172,1464652759,1464652819,d1
172,1464652916,1464652976,d1
172,1464653067,1464653127,d1
172,1464653237,1464653297,d1
172,1464653358,1464653418,d1
172,1464653932,1464653992,d1
172,1464660677,1464660737,d1
172,1464660861,1464660921,d1
172,1464661039,1464661099,d1
172,1464661210,1464661270,d1
172,1464661374,1464661434,d1
172,1464661540,1464661600,d1
172,1464661703,1464661763,d1
172,1464661871,1464661931,d1
172,1464661960,1464662020,d1
172,1464662278,1464662338,d1
172,1464664957,1464665017,d1
172,1464665136,1464665196,d1
172,1464665314,1464665374,d1
172,1464665465,1464665525,d1
172,1464665634,1464665694,d1
172,1464665799,1464665859,d1
172,1464665960,1464666020,d1
172,1464666093,1464666153,d1
172,1464666148,1464666208,d1
172,1464666622,1464666682,d1
172,1464668976,1464669036,d1
172,1464669217,1464669277,d1
172,1464669301,1464669361,d1
172,1464670185,1464670245,d1
172,1464670331,1464670391,d1
172,1464671970,1464672030,d1
172,1464673346,1464673406,d1
172,1464673612,1464673672,d1
172,1464687129,1464687189,d1
172,1464687861,1464687921,d1
172,1464687922,1464687982,d1
172,1464689063,1464689123,d1
172,1464689192,1464689252,d1
172,1464690741,1464690801,d1
172,1464690815,1464690875,d1
174,1464651684,1464651744,d1
174,1464651695,1464651755,d1
174,1464651859,1464651919,d1
174,1464652064,1464652124,d1
174,1464652187,1464652247,d1
174,1464652392,1464652452,d1
174,1464652556,1464652616,d1
174,1464652761,1464652821,d1
174,1464652925,1464652985,d1
174,1464653048,1464653108,d1
174,1464653212,1464653272,d1
174,1464653376,1464653436,d1
174,1464653581,1464653641,d1
174,1464653745,1464653805,d1
174,1464653909,1464653969,d1
174,1464654114,1464654174,d1
174,1464654237,1464654297,d1
174,1464654401,1464654461,d1
174,1464654606,1464654666,d1
174,1464654729,1464654789,d1
174,1464654893,1464654953,d1
174,1464655057,1464655117,d1
174,1464655221,1464655281,d1
174,1464655385,1464655445,d1
174,1464655549,1464655609,d1
174,1464655754,1464655814,d1
174,1464658291,1464658351,d1
174,1464658342,1464658402,d1
174,1464658414,1464658474,d1
174,1464658423,1464658483,d1
174,1464658500,1464658560,d1
174,1464658543,1464658603,d1
174,1464658672,1464658732,d1
174,1464676763,1464676823,d1
174,1464676904,1464676964,d1
174,1464677030,1464677090,d1
183,1464618069,1464618129,d1
183,1464618088,1464618148,d1
183,1464618201,1464618261,d1
183,1464618294,1464618354,d1
183,1464618426,1464618486,d1
183,1464618609,1464618669,d1
183,1464618706,1464618766,d1
183,1464618748,1464618808,d1
183,1464618916,1464618976,d1
183,1464618996,1464619056,d1
183,1464619084,1464619144,d1
183,1464619114,1464619174,d1
183,1464619518,1464619578,d1
183,1464619558,1464619618,d1
183,1464619718,1464619778,d1
183,1464619918,1464619978,d1
183,1464620071,1464620131,d1
183,1464620186,1464620246,d1
183,1464620398,1464620458,d1
183,1464620518,1464620578,d1
183,1464620742,1464620802,d1
183,1464620758,1464620818,d1
183,1464623416,1464623476,d1
183,1464623570,1464623630,d1
183,1464623736,1464623796,d1
183,1464623900,1464623960,d1
183,1464624080,1464624140,d1
183,1464624105,1464624165,d1
183,1464624269,1464624329,d1
183,1464624433,1464624493,d1
183,1464624515,1464624575,d1
183,1464629848,1464629908,d1
183,1464629968,1464630028,d1
183,1464630091,1464630151,d1
183,1464630374,1464630434,d1
183,1464630501,1464630561,d1
183,1464630666,1464630726,d1
183,1464630747,1464630807,d1
183,1464636597,1464636657,d1
183,1464636651,1464636711,d1
183,1464636733,1464636793,d1
183,1464637327,1464637387,d1
183,1464637389,1464637449,d1
183,1464643390,1464643450,d1
183,1464643518,1464643578,d1
183,1464644002,1464644062,d1
183,1464644155,1464644215,d1
183,1464644278,1464644338,d1
183,1464644360,1464644420,d1
183,1464644537,1464644597,d1
183,1464644565,1464644625,d1
183,1464644729,1464644789,d1
183,1464644879,1464644939,d1
183,1464645034,1464645094,d1
183,1464645057,1464645117,d1
183,1464645098,1464645158,d1
183,1464645497,1464645557,d1
183,1464645594,1464645654,d1
183,1464645676,1464645736,d1
183,1464645744,1464645804,d1
183,1464645758,1464645818,d1
183,1464645912,1464645972,d1
183,1464645962,1464646022,d1
183,1464646307,1464646367,d1
183,1464646329,1464646389,d1
183,1464646396,1464646456,d1
183,1464647140,1464647200,d1
183,1464649837,1464649897,d1
183,1464652634,1464652694,d1
183,1464652655,1464652715,d1
183,1464652812,1464652872,d1
183,1464652825,1464652885,d1
183,1464653227,1464653287,d1
183,1464653243,1464653303,d1
183,1464653362,1464653422,d1
183,1464666018,1464666078,d1
183,1464666116,1464666176,d1
183,1464666221,1464666281,d1
183,1464666272,1464666332,d1
183,1464666449,1464666509,d1
183,1464669295,1464669355,d1
183,1464669377,1464669437,d1
183,1464669928,1464669988,d1
183,1464670097,1464670157,d1
183,1464670277,1464670337,d1
183,1464670457,1464670517,d1
183,1464670637,1464670697,d1
183,1464670817,1464670877,d1
183,1464670952,1464671012,d1
183,1464671177,1464671237,d1
183,1464671357,1464671417,d1
183,1464671537,1464671597,d1
183,1464671717,1464671777,d1
183,1464671852,1464671912,d1
183,1464672032,1464672092,d1
183,1464672212,1464672272,d1
183,1464672280,1464672340,d1
183,1464672553,1464672613,d1
183,1464672654,1464672714,d1
183,1464672698,1464672758,d1
183,1464673147,1464673207,d1
183,1464673148,1464673208,d1
188,1464630493,1464630553,d1
188,1464630673,1464630733,d1
188,1464630853,1464630913,d1
188,1464631015,1464631075,d1
188,1464631210,1464631270,d1
188,1464638951,1464639011,d1
188,1464640338,1464640398,d1
188,1464640458,1464640518,d1
188,1464641507,1464641567,d1
188,1464641671,1464641731,d1
188,1464641712,1464641772,d1
188,1464649999,1464650059,d1
188,1464650151,1464650211,d1
188,1464650323,1464650383,d1
188,1464650452,1464650512,d1
188,1464650538,1464650598,d1
188,1464650976,1464651036,d1
188,1464651156,1464651216,d1
188,1464651381,1464651441,d1
188,1464651561,1464651621,d1
188,1464651651,1464651711,d1
188,1464653972,1464654032,d1
188,1464654759,1464654819,d1
188,1464654882,1464654942,d1
188,1464655046,1464655106,d1
188,1464655210,1464655270,d1
188,1464655374,1464655434,d1
188,1464655579,1464655639,d1
188,1464655743,1464655803,d1
188,1464655907,1464655967,d1
188,1464655989,1464656049,d1
188,1464657111,1464657171,d1
188,1464657193,1464657253,d1
188,1464657849,1464657909,d1
188,1464658659,1464658719,d1
188,1464658699,1464658759,d1
188,1464659541,1464659601,d1
188,1464659552,1464659612,d1
188,1464661652,1464661712,d1
188,1464665478,1464665538,d1
188,1464665642,1464665702,d1
188,1464665645,1464665705,d1
188,1464667540,1464667600,d1
188,1464667850,1464667910,d1
188,1464667982,1464668042,d1
188,1464668097,1464668157,d1
188,1464671544,1464671604,d1
188,1464671716,1464671776,d1
188,1464671845,1464671905,d1
188,1464672017,1464672077,d1
188,1464672205,1464672265,d1
188,1464672361,1464672421,d1
188,1464672533,1464672593,d1
188,1464672576,1464672636,d1
188,1464673522,1464673582,d1
188,1464673565,1464673625,d1
188,1464675060,1464675120,d1
188,1464675270,1464675330,d1
188,1464680032,1464680092,d1
188,1464681234,1464681294,d1
188,1464681318,1464681378,d1
193,1464616459,1464616519,d1
193,1464616609,1464616669,d1
193,1464616651,1464616711,d1
193,1464619526,1464619586,d1
193,1464619909,1464619969,d1
193,1464620062,1464620122,d1
193,1464620198,1464620258,d1
193,1464620390,1464620450,d1
193,1464620564,1464620624,d1
193,1464620703,1464620763,d1
193,1464621174,1464621234,d1
193,1464623238,1464623298,d1
193,1464623247,1464623307,d1
193,1464624837,1464624897,d1
193,1464625851,1464625911,d1
193,1464626490,1464626550,d1
193,1464627876,1464627936,d1
193,1464630082,1464630142,d1
193,1464631150,1464631210,d1
193,1464632774,1464632834,d1
193,1464633086,1464633146,d1
193,1464633398,1464633458,d1
193,1464634728,1464634788,d1
193,1464636283,1464636343,d1
193,1464636369,1464636429,d1
193,1464640679,1464640739,d1
193,1464640800,1464640860,d1
193,1464640965,1464641025,d1
193,1464641314,1464641374,d1
193,1464642358,1464642418,d1
193,1464642900,1464642960,d1
193,1464643068,1464643128,d1
193,1464647362,1464647422,d1
193,1464649322,1464649382,d1
193,1464649877,1464649937,d1
193,1464650466,1464650526,d1
193,1464650642,1464650702,d1
193,1464650774,1464650834,d1
193,1464651385,1464651445,d1
193,1464651566,1464651626,d1
193,1464651698,1464651758,d1
193,1464651742,1464651802,d1
193,1464653722,1464653782,d1
193,1464653810,1464653870,d1
193,1464654205,1464654265,d1
193,1464656358,1464656418,d1
193,1464657275,1464657335,d1
193,1464657295,1464657355,d1
193,1464658831,1464658891,d1
193,1464659048,1464659108,d1
193,1464659717,1464659777,d1
193,1464660138,1464660198,d1
193,1464660379,1464660439,d1
193,1464660548,1464660608,d1
193,1464660592,1464660652,d1
193,1464661388,1464661448,d1
193,1464661533,1464661593,d1
193,1464661640,1464661700,d1
193,1464661818,1464661878,d1
193,1464664885,1464664945,d1
193,1464665635,1464665695,d1
193,1464665675,1464665735,d1
193,1464697777,1464697837,d1
195,1464636835,1464636895,d1
195,1464637259,1464637319,d1
195,1464638518,1464638578,d1
195,1464638733,1464638793,d1
195,1464641657,1464641717,d1
195,1464641862,1464641922,d1
195,1464642012,1464642072,d1
195,1464642047,1464642107,d1
195,1464642845,1464642905,d1
195,1464644948,1464645008,d1
195,1464645471,1464645531,d1
195,1464646105,1464646165,d1
195,1464646193,1464646253,d1
195,1464646386,1464646446,d1
195,1464647102,1464647162,d1
195,1464647313,1464647373,d1
195,1464647481,1464647541,d1
195,1464647649,1464647709,d1
195,1464647817,1464647877,d1
195,1464647943,1464648003,d1
195,1464649621,1464649681,d1
195,1464650154,1464650214,d1
195,1464650474,1464650534,d1
195,1464650654,1464650714,d1
195,1464650788,1464650848,d1
195,1464650994,1464651054,d1
195,1464651158,1464651218,d1
195,1464651363,1464651423,d1
195,1464651516,1464651576,d1
195,1464659736,1464659796,d1
195,1464659758,1464659818,d1
195,1464669532,1464669592,d1
195,1464669713,1464669773,d1
195,1464669927,1464669987,d1
195,1464669972,1464670032,d1
196,1464614665,1464614725,d1
196,1464617042,1464617102,d1
196,1464617381,1464617441,d1
196,1464617504,1464617564,d1
196,1464617979,1464618039,d1
196,1464618572,1464618632,d1
196,1464618662,1464618722,d1
196,1464619022,1464619082,d1
196,1464622315,1464622375,d1
196,1464625005,1464625065,d1
196,1464625391,1464625451,d1
196,1464625456,1464625516,d1
196,1464625720,1464625780,d1
196,1464625901,1464625961,d1
196,1464626061,1464626121,d1
196,1464626218,1464626278,d1
196,1464626395,1464626455,d1
196,1464626575,1464626635,d1
196,1464627101,1464627161,d1
196,1464627326,1464627386,d1
196,1464628780,1464628840,d1
196,1464628915,1464628975,d1
196,1464629120,1464629180,d1
196,1464629282,1464629342,d1
196,1464629460,1464629520,d1
196,1464629635,1464629695,d1
196,1464629770,1464629830,d1
196,1464629996,1464630056,d1
196,1464630188,1464630248,d1
196,1464630332,1464630392,d1
196,1464630490,1464630550,d1
196,1464630535,1464630595,d1
196,1464630805,1464630865,d1
196,1464632515,1464632575,d1
196,1464632748,1464632808,d1
196,1464632920,1464632980,d1
196,1464633055,1464633115,d1
196,1464633235,1464633295,d1
196,1464633370,1464633430,d1
196,1464634774,1464634834,d1
196,1464637870,1464637930,d1
196,1464638320,1464638380,d1
196,1464638365,1464638425,d1
196,1464641335,1464641395,d1
196,1464641515,1464641575,d1
196,1464641560,1464641620,d1
